EnsemblID	U6475-ULDM	I6475-ILDM	I1793-ILDM	I6475-I1793	I6475-U6475	ILDM-ULDM	ULDMA_1	ULDMA_2	ULDMA_3	ULDMB_1	ULDMB_2	ULDMB_3	U6475A_1	U6475A_2	U6475A_3	U6475B_1	U6475B_2	U6475B_3	ILDMA_1	ILDMA_2	ILDMA_3	ILDMB_1	ILDMB_2	ILDMB_3	I6475A_1	I6475A_2	I6475A_3	I6475B_1	I6475B_2	I6475B_3	I1793A_1	I1793A_2	I1793A_3	I1793B_1	I1793B_2	I1793B_3	EnsembleIDversion	KaryotypeBand	ChromosomeScaffoldName	GeneStart	GeneEnd	GeneGCcontent	TranscriptCount	GeneType	GeneDescription	GeneStrand	GeneSymbol
ENSG00000185442	0	0	0	0	1	1	8.061472942	8.07803102	8.07435397	8.021030704	8.059248847	7.948133091	8.072448508	8.163500757	7.950481186	8.05317359	8.115847295	8.005357758	9.929877322	9.893627769	10.01514138	10.25351598	10.11233065	10.31464013	10.12194547	10.07959229	10.18411671	10.303854	10.28932573	10.18023124	10.18166669	10.10759238	10.27851713	10.30956555	10.2193915	10.24140605	ENSG00000185442.8	q26.1	15	93160673	93353114	44.69	12	protein_coding	family with sequence similarity 174, member B [Source:HGNC Symbol;Acc:34339]	-1	FAM174B
ENSG00000185477	0	0	0	0	1	1	6.905444506	6.746182725	6.955348301	6.847074196	6.951763018	6.868145398	6.4754744	6.137612062	6.482531641	7.060375921	6.983877859	7.085264196	7.870277389	7.590904473	8.178754138	8.17476568	8.438692024	8.458171359	7.418876936	7.231151428	7.419484767	8.292564397	8.376277054	8.219607337	7.722928104	8.488088326	7.241805421	8.508787909	8.539548271	8.253862958	ENSG00000185477.4	q22.1	4	90157537	90229161	39.05	2	protein_coding	GPRIN family member 3 [Source:HGNC Symbol;Acc:27733]	-1	GPRIN3
ENSG00000185518	0	0	0	0	1	1	4.736629444	4.689547551	4.98512771	4.723966573	4.735532932	4.733669999	4.754967336	4.722295964	4.97894787	4.798441945	4.785247588	4.860395139	7.700996173	7.790214218	8.115218516	7.522882635	7.908451457	7.889331139	7.713086715	7.010633943	7.49037071	8.469946596	8.282725703	8.968973311	7.81802471	8.250936842	7.223029021	8.380697894	8.914397588	8.566278022	ENSG00000185518.7	q26.1	15	91643180	91844539	42.5	6	protein_coding	synaptic vesicle glycoprotein 2B [Source:HGNC Symbol;Acc:16874]	1	SV2B
ENSG00000185565	0	0	0	0	1	1	3.977266187	4.047637209	3.771323031	3.880365589	3.892724603	3.973129442	4.219383601	3.835648977	4.168375271	3.960419953	3.662314983	4.027839033	4.844376946	4.646937396	4.67868483	4.655217701	4.717804331	4.740136384	4.928296529	4.618629066	4.477883876	4.516672795	4.736117428	4.912411758	4.911050004	5.033927096	4.166174191	4.932319716	4.881007507	4.622152646	ENSG00000185565.7	q13.32	3	115521235	117716095	37.08	7	protein_coding	limbic system-associated membrane protein [Source:HGNC Symbol;Acc:6705]	-1	LSAMP
ENSG00000185614	0	0	0	0	1	1	3.571883587	3.478783735	3.524293077	3.389945395	3.443624783	3.564798304	3.250670406	3.432414455	3.489820017	3.801941136	3.321228957	3.609364021	3.740891789	4.277170845	4.211313564	3.77431923	4.055865693	3.716203491	4.109446826	4.017187068	4.253332344	3.636546461	3.910782281	3.857988443	4.225675437	4.24747405	4.065678182	3.916905115	3.89898509	4.140526739	ENSG00000185614.4	p21.31	3	49840687	49842463	64.6	1	protein_coding	family with sequence similarity 212, member A [Source:HGNC Symbol;Acc:32480]	1	FAM212A
ENSG00000185633	0	0	0	0	1	1	3.319897795	3.227454905	3.535454319	3.237085751	3.402581845	3.617658208	3.417753251	3.236611742	3.444897559	3.392198635	3.254920768	3.277918592	3.864026338	4.155490191	3.797619643	3.891831298	4.173630189	3.889259163	4.467108076	4.583415916	4.27752383	4.061621685	3.88100625	4.225607747	4.176271315	4.288098741	4.043420669	4.117289185	4.307110012	4.422862319	ENSG00000185633.6	q13.3	12	57628686	57634498	62.05	7	protein_coding	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2 [Source:HGNC Symbol;Acc:29836]	-1	NDUFA4L2
ENSG00000185818	0	0	0	0	1	1	3.804081356	3.608850469	3.772692789	3.686019477	3.752644825	3.692384292	3.639558953	3.74179896	4.027038683	3.804651711	3.654104514	3.691010082	5.326941859	5.180615682	5.259646638	4.596022699	5.043179608	4.789010098	4.917970922	4.930348603	5.127132555	4.691922604	4.775584615	5.103123358	5.27886757	5.458745268	4.936098001	4.867134723	5.078020387	5.151686783	ENSG00000185818.7	p16.3	4	2061239	2070816	66.04	2	protein_coding	N-acetyltransferase 8-like (GCN5-related, putative) [Source:HGNC Symbol;Acc:26742]	1	NAT8L
ENSG00000185842	0	0	0	0	1	0	4.65892102	4.610780304	4.803652589	4.276927387	4.835833047	4.683330098	4.751100515	4.724604119	4.773065152	4.197290905	4.50208696	4.621034179	4.833684532	4.835107576	4.822689075	4.856808534	4.710522495	4.71687387	4.996193155	4.934334007	4.924330964	4.939579847	5.032299552	5.362855764	4.695732497	5.19532306	5.179890539	4.939834185	5.046977641	5.124265721	ENSG00000185842.10	q42.12	1	225083964	225586996	37.4	19	protein_coding	dynein, axonemal, heavy chain 14 [Source:HGNC Symbol;Acc:2945]	1	DNAH14
ENSG00000185897	0	0	0	0	1	1	3.069876124	3.018580645	3.128976372	3.028584516	3.032002192	3.031449861	3.037806252	3.028093169	3.048264896	3.051059087	3.046998584	3.070545582	4.0305024	3.568362686	3.905079255	4.089434845	4.2132522	3.940494348	3.730746023	3.414264942	3.508121456	4.281917164	4.257382245	4.412354969	3.918632065	3.477912243	3.465546486	4.354268371	4.18362564	4.382928701	ENSG00000185897.6	q13.12	19	35849362	35851387	60.32	2	protein_coding	free fatty acid receptor 3 [Source:HGNC Symbol;Acc:4499]	1	FFAR3
ENSG00000185920	0	0	0	0	1	1	6.721339587	6.778215067	6.914226279	6.728642766	6.855852395	7.10664134	6.544055041	6.855601597	6.575679615	6.907439109	6.833786679	6.832983972	9.075479487	9.226959981	9.296733393	9.071247036	9.168841182	9.092318446	9.030436701	8.896355621	9.021105875	9.070952636	9.060854305	9.331882971	9.105394042	9.357824908	8.953188613	9.239264364	9.303744315	9.152607076	ENSG00000185920.11	q22.32	9	98205262	98279339	47.49	27	protein_coding	patched 1 [Source:HGNC Symbol;Acc:9585]	-1	PTCH1
ENSG00000185924	0	0	0	0	1	1	3.697361665	3.700575101	3.768783638	3.72205934	3.798652568	3.728148993	3.814546148	3.72101231	3.763358272	3.769127129	3.760736499	3.808776395	5.592529723	5.357135511	5.872434763	5.008912602	5.192908614	5.040004107	5.838757262	5.650368927	5.807964552	5.190146113	4.950256511	5.375385922	5.996102282	6.045873853	5.82117708	5.331196444	5.444551511	5.369647726	ENSG00000185924.6	p13.3	17	1837971	1928639	54.35	1	protein_coding	reticulon 4 receptor-like 1 [Source:HGNC Symbol;Acc:21329]	-1	RTN4RL1
ENSG00000185940	0	0	0	0	1	1	3.803163282	3.37124813	3.771619956	3.564191748	3.616372505	3.486257076	3.637436223	3.838890567	3.840996279	3.478008702	3.41236972	3.371868014	3.993562675	3.963152206	3.986837776	4.349110188	3.938061549	4.11565706	3.771071586	4.36943831	4.503773521	4.374987398	3.85088139	4.20504651	4.467583389	4.099937003	4.233637284	3.831795994	4.005993899	4.467006209	ENSG00000185940.9	p15.5	11	1651033	1652160	61.97	1	protein_coding	keratin associated protein 5-5 [Source:HGNC Symbol;Acc:23601]	1	KRTAP5-5
ENSG00000185988	0	0	0	0	1	1	2.372897155	2.37449296	2.507724877	2.332279288	2.333851747	2.333597236	2.336535149	2.481116404	2.467394232	2.409771897	2.340817965	2.503992167	2.937207016	2.940828446	2.762515269	2.370270067	2.447815233	2.731304541	3.17781427	2.838241775	3.136078278	2.921710468	2.498108718	2.379939104	2.910913717	2.91139703	3.105267685	2.424161543	2.622089544	2.919718256	ENSG00000185988.7	p13.3	19	1524073	1535455	60.56	4	protein_coding	polo-like kinase 5 [Source:HGNC Symbol;Acc:27001]	1	PLK5
ENSG00000186017	0	0	0	0	1	1	5.096785855	5.128144642	4.941983379	5.373422455	5.334480134	5.311694223	5.083044106	5.061400185	5.12685777	5.027675234	4.760562137	5.480695008	5.679100255	5.664140519	5.714833431	5.952229423	5.925144734	5.971326048	5.559543641	5.684386798	5.530765899	5.707207285	6.070993109	6.032539459	5.821959116	5.411143146	5.801124108	5.859354738	5.966599419	5.856964191	ENSG00000186017.10	q13.12	19	36936021	36980804	40.96	12	protein_coding	zinc finger protein 566 [Source:HGNC Symbol;Acc:25919]	-1	ZNF566
ENSG00000186056	0	0	0	0	1	1	2.529883313	2.494028042	2.455972028	2.807701283	2.514316888	2.601104391	2.847684194	2.632303735	2.539050708	2.423836839	2.589336598	2.573221078	2.634800738	2.984408648	2.617958878	2.799491829	2.620088438	2.757880527	2.78354177	3.040202356	2.924875345	2.938695505	2.520460625	2.723263673	3.097596902	2.873809602	2.640546608	2.456577758	2.950032025	2.646517096	ENSG00000186056.5	p35.2	1	31191351	31199674	56.43	4	antisense	MATN1 antisense RNA 1 [Source:HGNC Symbol;Acc:40364]	1	MATN1-AS1
ENSG00000186130	0	0	0	0	1	0	6.616989577	6.586985141	6.617933257	7.057753058	7.061324544	6.795816379	6.552981547	6.273419733	6.579117677	6.651604808	6.714666884	6.628377733	6.89239482	7.414066844	7.389349318	7.484184331	7.42712793	7.470970613	6.922375304	6.772915093	6.746689001	7.417664533	7.757046537	7.424073559	7.005546688	7.306468868	6.948334334	7.65394898	7.531840543	7.373117964	ENSG00000186130.4	q33.2	9	125670335	125675609	36.76	1	protein_coding	zinc finger and BTB domain containing 6 [Source:HGNC Symbol;Acc:16764]	-1	ZBTB6
ENSG00000186185	0	0	0	0	1	1	3.338939529	3.189836464	3.520036184	3.10884358	3.16472895	3.110993637	3.413477082	3.159459569	3.578340433	3.190570241	3.12277372	3.217249508	4.300891648	3.896524336	3.873436848	3.90849929	3.798407479	3.752359628	3.950464673	3.907074501	3.774037443	3.502363184	3.805652158	3.964606107	3.804507217	3.504494293	3.788140119	3.582079738	3.991095004	4.196611245	ENSG00000186185.9	q21.31	17	43002077	43025082	49.26	6	protein_coding	kinesin family member 18B [Source:HGNC Symbol;Acc:27102]	-1	KIF18B
ENSG00000186188	0	0	0	0	1	1	4.645289592	4.618203384	4.806463806	4.501050015	4.35355226	4.771040173	4.431364627	4.673762794	4.829525519	4.753580759	4.904318116	4.612063993	6.088056335	5.87241454	6.446305051	6.116907568	6.327570611	6.130482704	6.34233632	6.009112335	6.476100373	6.761853805	6.403070866	7.12890597	6.379129131	6.652926583	6.461179655	6.489046639	6.802743411	6.78158451	ENSG00000186188.6	q23.33	10	95326422	95364237	47.74	3	protein_coding	free fatty acid receptor 4 [Source:HGNC Symbol;Acc:19061]	1	FFAR4
ENSG00000186193	0	0	0	0	1	1	5.250548264	5.327160257	5.449970691	5.340483532	5.341845296	5.312750538	5.358208323	5.509157405	5.457690446	5.331043491	5.619296217	5.576360665	6.776277486	6.670976985	6.271462801	6.931365358	6.990563395	6.875178684	6.552231512	6.659024415	6.7640488	6.455771686	6.589268	6.519123064	6.622092029	6.448981615	6.376673445	6.817954069	6.506280267	6.75251652	ENSG00000186193.7	q34.3	9	139956581	139965040	63.64	1	protein_coding	suppressor APC domain containing 2 [Source:HGNC Symbol;Acc:28055]	-1	SAPCD2
ENSG00000186231	0	0	0	0	1	1	4.132671061	4.076706685	4.314226415	4.106334001	4.116290318	4.114686726	4.133018373	4.104895925	4.162626472	4.170427644	4.159076347	4.223686083	6.454439194	6.303778472	6.499787108	6.311392469	6.216568468	6.23908207	6.538039414	5.997374153	6.20700661	6.892122747	6.94319405	7.279813773	6.312389911	6.304754952	6.230386205	6.816272674	7.098481861	6.919353616	ENSG00000186231.12	q16.1	6	97372605	97588630	38.87	6	protein_coding	kelch-like family member 32 [Source:HGNC Symbol;Acc:21221]	1	KLHL32
ENSG00000186318	0	0	0	0	1	1	7.303692074	7.381680885	7.324153178	7.224478434	7.546538387	7.45131417	7.251139044	7.267007663	7.35223107	7.641743371	7.477250197	7.892600434	9.000409616	8.946637472	9.030824829	8.787034239	8.901112807	8.764885401	8.860226924	8.783393668	8.829692568	9.103059784	9.072239362	9.246381689	9.040442352	9.33795164	8.815683433	9.150402626	9.292828452	9.086667093	ENSG00000186318.12	q23.3	11	117156402	117186975	49.67	12	protein_coding	beta-site APP-cleaving enzyme 1 [Source:HGNC Symbol;Acc:933]	-1	BACE1
ENSG00000186340	0	0	0	0	1	1	8.053879524	8.276623615	7.962709992	7.971588575	8.097865792	8.084129414	7.838158709	7.765515588	7.925164999	7.749862743	7.546328967	7.897556003	8.442212746	8.520282239	8.645780261	8.914557426	9.025024242	8.951636361	8.234725962	7.858967817	8.070555979	9.248009808	9.11416441	9.417366628	8.163997182	8.42137003	8.119595602	9.280652191	9.544427548	9.205254213	ENSG00000186340.10	q27	6	169615875	169654139	49.53	5	protein_coding	thrombospondin 2 [Source:HGNC Symbol;Acc:11786]	-1	THBS2
ENSG00000186369	0	0	0	0	1	1	4.238317506	4.243501295	4.316131987	4.277886044	4.289404429	4.287550436	4.308718135	4.276220871	4.342791047	4.351746343	4.338712728	4.412661389	6.84069058	6.995484114	6.922915434	6.56732798	7.08808563	6.692210052	6.699420031	6.08482333	6.584906463	7.801328103	7.517843491	8.214687766	7.00464825	6.940881327	6.544929177	7.544168749	7.990777922	7.744826782	ENSG00000186369.5	q23.2	14	62584197	62596352	37.22	4	lincRNA	long intergenic non-protein coding RNA 643 [Source:HGNC Symbol;Acc:44296]	1	LINC00643
ENSG00000186416	0	0	0	0	1	0	6.50772942	6.685981584	6.557143019	6.536943316	6.467133783	6.620865836	6.356235237	6.239500528	6.425298091	6.19710305	6.536147256	6.189476795	7.163663374	7.111146516	6.795063215	7.140930915	7.09435781	6.766609505	6.950610812	6.680705768	6.911606287	7.309659289	7.246355096	7.297661625	7.01236555	7.103605762	6.673145294	7.146099378	7.273595169	7.226236342	ENSG00000186416.8	q24	X	118722300	118739858	42.08	4	protein_coding	NFKB repressing factor [Source:HGNC Symbol;Acc:19374]	-1	NKRF
ENSG00000186417	0	0	0	0	1	1	4.554527862	4.696393486	4.487149875	4.911675522	4.732300991	5.101123163	4.768497391	4.78781604	4.732797038	4.551892389	4.824399253	5.090479595	5.379444887	5.287508477	5.647766151	5.716650937	5.759285329	5.865189795	5.585182056	5.404042434	5.801122931	5.514005397	5.42595834	5.334419699	5.321598707	5.549130767	5.418967466	5.330169934	5.494886815	5.43345013	ENSG00000186417.9	q21.2	15	51633826	51700210	44.76	9	protein_coding	gliomedin [Source:HGNC Symbol;Acc:29514]	1	GLDN
ENSG00000186469	0	0	0	0	1	1	4.761279909	4.565737515	4.783630601	4.600200862	4.611773978	4.671994493	4.631210493	4.658892315	5.026213861	4.674647867	4.661470936	4.736448153	7.554228713	7.68418527	7.830322262	7.331492103	7.883611105	7.534091741	7.233425211	6.617871432	6.998906035	8.105127022	8.284627719	8.724762973	7.346952975	7.875834465	6.91817764	8.385247666	8.417002938	8.251820752	ENSG00000186469.4	q22.1	14	52292913	52446060	40.23	15	protein_coding	guanine nucleotide binding protein (G protein), gamma 2 [Source:HGNC Symbol;Acc:4404]	1	GNG2
ENSG00000186472	0	0	0	0	1	1	5.785331001	5.510751544	6.008072275	5.690720267	5.756394752	5.578747908	5.489457227	5.551665203	5.795150012	5.971619813	5.382898775	6.087182483	6.67589064	6.595920059	6.906553843	6.202759696	6.783617857	6.667357515	6.36190905	6.167101258	6.476533631	7.116623039	6.860189099	7.440881329	6.676550912	7.049082733	6.261599242	7.251412224	7.376976824	7.22653743	ENSG00000186472.15	q21.11	7	82383329	82792246	33.81	8	protein_coding	piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:13406]	-1	PCLO
ENSG00000186474	0	0	0	0	1	1	5.718689692	5.659268843	5.934034377	5.689506378	5.660217086	5.658765333	5.675446401	5.649932756	5.909645289	5.921090978	5.744471418	5.760645678	9.430685065	9.152542646	9.262338742	9.408854718	9.282696087	9.140860074	9.706401168	9.443456431	9.741951007	9.825261708	9.380120158	9.490464498	9.893836505	9.848649813	9.773951439	9.337807106	9.654512041	9.842089363	ENSG00000186474.11	q13.41	19	51532348	51538486	54.32	8	protein_coding	kallikrein-related peptidase 12 [Source:HGNC Symbol;Acc:6360]	-1	KLK12
ENSG00000186642	0	0	0	0	1	1	6.036623632	5.887520628	6.192949044	5.921927948	6.257175605	5.99437401	6.109968313	5.888130314	6.217046461	5.875827193	6.12076424	6.104940769	9.587973907	9.391327356	9.400174892	9.693047314	9.793179959	9.777207203	9.571618213	9.139400914	9.353724458	9.93066955	9.712559739	10.12455045	9.551739691	9.568799804	9.400802675	9.933456402	10.16427	10.10329153	ENSG00000186642.11	q13.4	11	72287185	72385635	55.35	27	protein_coding	phosphodiesterase 2A, cGMP-stimulated [Source:HGNC Symbol;Acc:8777]	-1	PDE2A
ENSG00000186648	0	0	0	0	1	1	5.767098577	5.749217824	5.838727383	5.300127253	5.720426483	5.433556121	6.372970176	6.130789403	5.910694164	5.775345151	6.016268865	5.959942291	7.27023269	7.399535017	6.902868414	6.771730411	6.885697921	6.653035877	7.424290007	7.370530253	7.190340276	7.368707131	6.410282138	7.614900087	7.158117896	6.956456571	7.297356922	6.880728669	7.337722939	7.235317913	ENSG00000186648.10	q11.2	14	24521206	24538937	57.83	5	protein_coding	leucine rich repeat containing 16B [Source:HGNC Symbol;Acc:20272]	1	LRRC16B
ENSG00000186868	0	0	0	0	1	1	4.402253806	4.337566538	4.704345523	4.255609616	4.164684277	4.216552251	4.559620687	4.152412119	4.387239384	4.450864226	4.271547169	4.691590101	5.935930787	5.799136987	6.008764539	5.405578201	5.520381333	5.298611446	5.943853776	5.370108589	5.716115128	5.68606575	5.551680278	6.112150318	5.76072074	6.270861735	5.666413323	5.559525101	6.21511323	5.989990775	ENSG00000186868.11	q21.31	17	43971748	44105700	49.7	19	protein_coding	microtubule-associated protein tau [Source:HGNC Symbol;Acc:6893]	1	MAPT
ENSG00000186891	0	0	0	0	1	1	3.359603636	3.361544012	3.697368465	3.374618412	3.37907581	3.554104642	3.386635134	3.373977206	3.400224728	3.403848703	3.53801657	3.429048666	4.383128357	4.35397474	4.113411938	4.548300276	4.371961082	4.022878112	4.57215186	4.56079742	4.914575824	5.008106957	4.157898201	4.980452398	4.739626019	4.548349118	4.636614555	4.446736156	4.761822001	4.803148368	ENSG00000186891.9	p36.33	1	1138888	1142071	67.46	4	protein_coding	tumor necrosis factor receptor superfamily, member 18 [Source:HGNC Symbol;Acc:11914]	-1	TNFRSF18
ENSG00000186998	0	0	0	0	1	1	3.407272355	3.35986685	3.55892909	3.318082893	3.499614258	3.549642625	3.329696423	3.317463134	3.547410703	3.346328957	3.413940373	3.611270045	4.309457724	4.031407395	4.280442122	4.211620077	4.229175446	4.23656076	3.951053697	4.035073811	4.091709255	4.963543508	4.676850903	5.278608437	4.269511965	4.142935365	4.37596484	4.65385221	4.810647287	4.81789831	ENSG00000186998.11	q12.2	22	29601840	29655586	52.65	11	protein_coding	EMI domain containing 1 [Source:HGNC Symbol;Acc:18036]	1	EMID1
ENSG00000187045	0	0	0	0	1	1	6.517345437	6.433174473	6.592536638	6.929137361	7.05116166	7.086209589	6.66892086	6.517866825	6.756330918	7.117668567	6.921516239	6.974045652	8.554423155	8.338401588	8.627443987	8.265835247	8.722402371	8.48632635	7.961007312	7.693603906	7.808186104	8.817728989	8.554914363	9.229327206	8.288762321	8.524940062	7.751463498	8.944529193	9.124297986	9.038585761	ENSG00000187045.12	q12.3	22	37461476	37505603	55.23	7	protein_coding	transmembrane protease, serine 6 [Source:HGNC Symbol;Acc:16517]	-1	TMPRSS6
ENSG00000187049	0	0	0	0	1	0	5.889289951	5.971369996	6.112676974	5.996759089	5.858000942	5.867318737	5.816862625	6.072506596	6.045524089	5.976123868	5.767448038	5.831028173	6.016948744	6.386329367	6.067047214	6.277134032	6.257696546	5.947076192	6.380011126	6.358402042	6.50840038	6.670277431	6.581474401	6.692810422	6.239319176	6.407827003	6.593496599	6.351185765	6.481442833	6.699799401	ENSG00000187049.5	q12.2	11	61159159	61166335	48.57	5	protein_coding	transmembrane protein 216 [Source:HGNC Symbol;Acc:25018]	1	TMEM216
ENSG00000187079	0	0	0	0	1	1	9.250393399	9.173115468	9.206934802	9.463890458	9.739989096	9.648031683	9.272524896	9.286225963	9.109278797	9.477742266	9.319505774	9.413117289	10.2327993	10.33905926	10.4998474	10.67763841	10.7598593	10.77656621	10.07499845	9.957941761	10.07168734	10.51157384	10.77629697	10.45537972	10.17603267	10.49697505	10.04124079	10.69830208	10.59843863	10.39259716	ENSG00000187079.10	p15.3	11	12695969	12966298	42.76	8	protein_coding	TEA domain family member 1 (SV40 transcriptional enhancer factor) [Source:HGNC Symbol;Acc:11714]	1	TEAD1
ENSG00000187109	0	0	0	0	1	1	9.361887634	9.332286979	9.385954608	9.314603987	9.51214148	9.423521193	9.082319447	9.148915512	9.15078725	9.171271753	9.238744708	9.11345729	9.96144078	10.09211459	10.09826701	10.28200527	10.11859481	10.19645649	10.05140091	9.961185024	10.01818908	10.32843725	10.4944965	10.24422333	10.02928939	10.46257233	10.03707865	10.34568611	10.29377009	10.29969078	ENSG00000187109.9	q21.2	12	76438670	76478813	36.8	26	protein_coding	nucleosome assembly protein 1-like 1 [Source:HGNC Symbol;Acc:7637]	-1	NAP1L1
ENSG00000187164	0	0	0	0	1	1	7.655619006	7.649029344	7.793431467	7.867436967	7.522801588	7.534511294	7.949164274	7.877529733	7.643581576	7.445255195	7.723734166	7.293814658	8.667857233	8.711328098	8.583189366	8.191434981	8.449825691	8.344341692	8.665028581	8.495418517	8.597291579	8.643602192	8.560650629	8.910213649	8.692117387	8.581297948	8.624163105	8.524911452	8.780013998	8.5968057	ENSG00000187164.13	q25.3	10	118643742	118886097	39.11	6	protein_coding	KIAA1598 [Source:HGNC Symbol;Acc:29319]	-1	KIAA1598
ENSG00000187189	0	0	0	0	1	1	7.110374156	7.27056923	7.375343414	7.419163665	7.448982673	7.304632876	7.312848763	7.388126038	7.332578062	7.310954968	7.515150342	7.399910317	8.665539986	8.932025992	8.910393925	8.784848855	8.858520146	8.763640797	8.575589559	8.411044064	8.554647823	8.9046573	9.236371522	9.343009411	8.817542211	8.8408524	8.485323173	9.143721504	9.204873972	8.887303451	ENSG00000187189.9	q22.1	6	116571151	116575261	47.97	1	protein_coding	TSPY-like 4 [Source:HGNC Symbol;Acc:21559]	-1	TSPYL4
ENSG00000187193	0	0	0	0	1	1	2.347485914	2.209219798	2.262241953	2.373342276	2.21569232	2.273839955	2.445286424	2.505688686	2.223629483	2.225003226	2.355174065	2.234661262	2.873169307	2.966657524	2.844128961	2.254719291	2.450183649	2.257774757	2.944063244	3.41469551	3.095711786	2.327902005	2.336371418	2.449417679	2.91754617	2.451743142	2.992208783	2.210808289	2.245551247	2.445970452	ENSG00000187193.8	q13	16	56716336	56718108	54.03	4	protein_coding	metallothionein 1X [Source:HGNC Symbol;Acc:7405]	1	MT1X
ENSG00000187240	0	0	0	0	1	1	5.046504955	4.445804842	4.989899511	4.70187546	4.554107828	4.295102218	4.853083207	4.457207582	4.953215697	4.843363223	4.162725522	4.653991226	5.869399027	5.698787949	5.727188337	5.669167723	5.998171076	5.84050336	5.575542597	5.115704966	5.178960073	5.911703402	6.080839643	6.152996236	5.683702369	6.030616564	4.753427953	5.881258396	5.917528875	5.808720668	ENSG00000187240.9	q22.3	11	102980160	103350591	35.1	9	protein_coding	dynein, cytoplasmic 2, heavy chain 1 [Source:HGNC Symbol;Acc:2962]	1	DYNC2H1
ENSG00000187372	0	0	0	0	1	1	2.774195552	2.775165198	2.959598119	2.781741593	2.784000486	2.839507468	2.787850573	2.781417345	3.034400719	2.79670602	2.793983466	2.809882884	3.604851266	3.1659206	3.564947258	3.507524426	3.470901317	3.695424713	3.352856246	3.167916736	3.280337014	3.491177522	3.735114805	3.390712624	3.435437186	3.664175395	2.860565487	3.624912648	3.496015114	3.519495045	ENSG00000187372.9	q31.3	5	140593509	140596993	49.01	1	protein_coding	protocadherin beta 13 [Source:HGNC Symbol;Acc:8684]	1	PCDHB13
ENSG00000187486	0	0	0	0	1	1	5.163274136	5.17282489	5.346171197	5.235732423	4.904648409	5.05028953	5.031124281	4.98903507	5.352722367	5.030606423	5.384456347	5.225366541	7.935512339	7.777482746	7.886797898	7.691590616	7.901095769	7.828192376	7.506491253	7.273089244	7.56670709	8.131353267	7.765043697	8.25597091	7.817239548	8.457488936	7.549042087	8.077025715	8.244388522	8.295883379	ENSG00000187486.5	p15.1	11	17407406	17410878	63.78	5	protein_coding	potassium inwardly-rectifying channel, subfamily J, member 11 [Source:HGNC Symbol;Acc:6257]	-1	KCNJ11
ENSG00000187601	0	0	0	0	1	1	2.834949562	2.591081694	2.687359277	2.59666107	2.705955752	2.653336885	2.601850224	2.596385813	2.844332701	2.676594139	2.607065694	2.620613729	3.0524383	2.895425108	3.394922482	3.11559048	3.334899559	2.935990517	2.738010447	2.868084436	3.028569125	3.188629221	3.495578507	3.620763309	2.998747317	2.885356181	3.217014049	3.235788894	3.150401926	3.477996625	ENSG00000187601.3	p11.21	X	55478538	55479998	48.05	1	protein_coding	melanoma antigen family H, 1 [Source:HGNC Symbol;Acc:24092]	1	MAGEH1
ENSG00000187607	0	0	0	0	1	1	6.359966669	6.000932845	6.262730072	6.20206313	6.197061935	6.138481107	6.237928798	6.356268188	6.358690582	6.082525183	5.803713707	6.26622654	7.084588558	6.939647213	7.146850224	7.071096389	6.933906741	7.238226904	7.127536375	7.093504549	7.145927609	6.9689686	7.02032316	6.859726737	7.319901165	7.419036543	7.369825724	6.918160613	6.793209336	7.065112161	ENSG00000187607.11	p12	17	15602891	15640874	43.71	21	protein_coding	Homo sapiens zinc finger protein 286A (ZNF286A), transcript variant 6, mRNA. [Source:RefSeq mRNA;Acc:NM_001288645]	1	ZNF286A
ENSG00000187616	0	0	0	0	1	1	2.938574863	2.808398571	3.104562208	2.814861522	2.817085114	2.816725227	2.820879213	2.814542492	2.89292058	2.896500279	2.826933446	2.842685023	3.327192039	3.233501393	3.51286643	3.594503604	3.246783507	3.671519307	3.171396312	3.515147447	3.394017789	3.82005669	3.893379044	3.686568157	3.259541494	2.838203721	3.507357018	3.691275622	3.5598678	3.789410745	ENSG00000187616.4	q34.2	9	136379708	136393734	57.49	2	protein_coding	transmembrane protein 8C [Source:HGNC Symbol;Acc:33778]	-1	TMEM8C
ENSG00000187634	0	0	0	0	1	1	3.051074755	3.052664108	3.307654044	3.063383002	3.298511341	3.066450062	3.073249187	3.235028335	3.351379884	3.087404832	3.083070557	3.108172116	3.545186248	3.781022252	3.319584136	4.427238517	4.851583103	4.818551119	4.119708163	3.667392801	3.9147703	4.208813426	3.85159161	4.176632807	3.786497514	3.400998347	3.684268194	4.12448787	4.022054949	4.120540466	ENSG00000187634.6	p36.33	1	860260	879955	65.99	9	protein_coding	sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:28706]	1	SAMD11
ENSG00000187695	0	0	0	0	1	1	2.40238037	2.358074648	2.451711812	2.553534726	2.418207086	2.363850402	2.424407997	2.414042574	2.495269459	2.438645452	2.370940833	2.381903043	2.753953095	2.83830451	2.856953747	2.480321952	2.644246058	2.755032347	3.140704023	2.83098902	3.001346337	2.822265772	2.475544183	3.048110158	2.7157241	3.27712205	2.550103813	2.612494166	2.885882682	2.982596201	ENSG00000187695.6	q21.3	3	128628717	128690173	47.06	2	protein_coding	Uncharacterized protein FLJ43738  [Source:UniProtKB/Swiss-Prot;Acc:Q6ZUG5]	-1	RP11-723O4.6
