EnsemblID	U6475-ULDM4	I6475-ILDM4	I17938-ILDM4	I6475-I17938	ULDMA_1	ULDMA_2	ULDMA_3	ULDMB_1	ULDMB_2	ULDMB_3	U6475A_1	U6475A_2	U6475A_3	U6475B_1	U6475B_2	U6475B_3	ILDMA_1	ILDMA_2	ILDMA_3	ILDMB_1	ILDMB_2	ILDMB_3	I6475A_1	I6475A_2	I6475A_3	I6475B_1	I6475B_2	I6475B_3	I1793A_1	I1793A_2	I1793A_3	I1793B_1	I1793B_2	I1793B_3	EnsembleIDversion	KaryotypeBand	ChromosomeScaffoldName	GeneStart	GeneEnd	GeneGCcontent	TranscriptCount	GeneType	GeneDescription	GeneStrand	GeneSymbol
ENSG00000126215	1	0	0	0	7.940197119	7.793041126	7.78309678	7.690701111	7.641571467	7.732826176	8.570450919	8.706194837	8.77159253	8.204397188	7.901414013	8.651681105	8.506025438	8.008460574	7.930956115	8.256553593	8.15987495	8.182326641	8.441583499	8.475814644	8.43526837	8.026030405	7.448687649	7.911869921	8.557142611	8.044180597	8.585871829	7.496127458	8.089150424	8.358981721	ENSG00000126215.9	q32.33	14	104163946	104181841	59.79	19	protein_coding	X-ray repair complementing defective repair in Chinese hamster cells 3 [Source:HGNC Symbol;Acc:12830]	-1	XRCC3
ENSG00000128739	1	0	0	0	3.471533982	3.408399937	3.298688136	3.399534916	3.318598024	3.44921652	3.590118849	4.065874377	3.815833555	3.461198291	3.229632848	3.570224691	3.674902074	3.612520453	3.853962578	3.733382007	3.786013588	3.923995485	3.981813457	3.972615137	4.086901784	3.783380874	3.688127996	3.839712253	4.177578727	3.819942632	4.251808081	4.072790198	3.856259792	4.016905497	ENSG00000128739.16	q11.2	15	25068794	25223870	41.92	11	protein_coding	small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:11164]	1	SNRPN
ENSG00000132330	1	0	0	0	4.625742233	4.597372581	4.378887884	4.266126742	4.129047346	4.440774436	4.968267151	4.96974975	4.864801674	4.81220956	4.593717572	4.26499076	5.131188071	4.741356168	4.675597749	4.857981152	4.678596738	4.60787167	5.447485216	5.046948323	5.176554169	4.600181491	4.265182329	4.570436892	4.951546336	5.021552194	5.545033065	4.602001266	5.134316904	5.142976378	ENSG00000132330.12	q37.3	2	238969530	239008054	46.25	24	protein_coding	selenocysteine lyase [Source:HGNC Symbol;Acc:18161]	1	SCLY
ENSG00000132522	1	0	0	0	4.111356493	4.362967217	4.360897399	4.340039621	4.56909038	4.220339836	4.964322302	4.970523994	4.793698725	4.730529322	4.701356534	4.626550286	4.165102596	4.267182367	4.289563753	4.1500481	4.161884481	4.332347619	4.419199179	4.486348992	4.83324997	4.188234262	4.333815823	4.257186945	4.564667012	4.697659755	4.903018628	4.166285303	4.345422951	4.440229912	ENSG00000132522.11	p13.1	17	7214643	7218883	56.28	17	protein_coding	G protein pathway suppressor 2 [Source:HGNC Symbol;Acc:4550]	-1	GPS2
ENSG00000133624	1	0	0	0	6.193679257	6.190571064	5.870937194	6.266710477	6.344211506	6.205122545	6.904131876	6.993757278	7.143040312	6.653666401	5.958121297	6.713620884	6.604707677	6.210384117	6.008792563	6.622834869	6.570258843	6.37502275	7.067574376	6.985091853	7.082309016	6.96572008	6.363871978	6.884082884	6.529330114	6.373869525	6.714924573	6.185546757	6.852351588	7.004605754	ENSG00000133624.9	q36.1	7	149244245	149321843	46.36	6	pseudogene	zinc finger family member 767 [Source:HGNC Symbol;Acc:21884]	-1	ZNF767
ENSG00000134072	1	0	0	0	3.525908982	3.43355332	3.662052081	3.638524847	3.746557673	3.584524829	3.835637338	4.183368962	4.15422112	3.995618624	3.721535947	3.939665728	3.788066444	3.482377169	3.648609356	3.815246186	3.800760436	3.69370209	3.934991694	3.87224638	3.920087824	3.617345434	3.566042026	3.70212698	3.656730655	3.570922689	3.827814242	3.794912004	3.920021532	3.832882554	ENSG00000134072.6	p25.3	3	9799026	9811676	51.29	6	protein_coding	calcium/calmodulin-dependent protein kinase I [Source:HGNC Symbol;Acc:1459]	-1	CAMK1
ENSG00000134825	1	0	0	0	3.660501479	3.668760497	3.597228328	3.41342753	3.614059111	3.377665334	3.708418371	4.150859177	4.179394075	3.966046716	3.639819268	3.635639119	3.660664739	3.472363486	3.864519182	3.59336831	3.609222144	3.548663338	4.239628519	3.845265077	4.059684242	3.821750595	3.557889275	3.668185914	4.079414189	4.006939787	3.975709054	3.503652579	3.77362609	3.788713682	ENSG00000134825.9	q12.2	11	61535973	61560274	58.49	8	protein_coding	transmembrane protein 258 [Source:HGNC Symbol;Acc:1164]	-1	TMEM258
ENSG00000136206	1	0	0	0	3.279846322	2.973742596	3.217369516	2.994934367	3.002167293	3.160421478	3.291424688	3.148267632	3.616089127	3.186968961	3.173875722	3.58318146	3.654004754	3.007430427	3.015767884	3.362695304	3.204078996	3.446536795	3.451147576	3.410433114	3.465355673	3.083446613	3.010734357	3.097437397	3.302574656	3.178283425	3.297994394	3.158322698	3.245435368	3.446196299	ENSG00000136206.3	p13	7	44040488	44049721	49.22	1	protein_coding	speedy/RINGO cell cycle regulator family member E1 [Source:HGNC Symbol;Acc:16408]	1	SPDYE1
ENSG00000138028	1	0	0	0	4.336400973	4.371426166	4.835743406	4.251579223	4.158409041	4.230206827	4.961763674	4.671231481	5.027391196	4.500973414	4.602415858	4.485263098	4.813289015	4.602543273	4.930677263	4.877624405	4.799623857	4.546741998	4.857206052	4.548036796	4.479522713	5.134632845	4.730680809	5.230618196	4.533247236	5.041524084	4.965858123	5.083327976	5.224783501	5.17664134	ENSG00000138028.10	p23.3	2	27321757	27341995	50.25	9	protein_coding	cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:16962]	-1	CGREF1
ENSG00000139574	1	0	0	0	3.980886841	3.858060302	3.677026293	3.779735853	3.899249135	3.828352801	4.479656974	4.486894248	4.599961113	3.689017732	3.677102081	4.370099819	4.005149667	4.036849818	3.741245875	3.964432987	4.121006363	3.792549315	4.617374347	4.582057132	4.663473609	4.098723702	3.644743848	4.073824547	4.398886203	3.929291382	4.43157427	3.641695298	4.013669661	4.072095306	ENSG00000139574.7	q13.13	12	53900474	53901422	56.69	2	protein_coding	neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:7901]	-1	NPFF
ENSG00000140839	1	0	0	0	4.46054525	4.013455174	4.634822712	3.822261824	3.462964516	3.571672534	4.68235865	4.494351902	5.041460975	3.615246018	4.281501677	4.052303689	4.003739511	4.144659745	4.252199022	3.935037367	3.947663955	3.735902482	4.679347699	4.498523127	4.401088219	3.940784863	3.683076289	3.991042226	4.499205256	4.147497163	4.801353401	3.502452864	3.999208091	4.122411652	ENSG00000140839.7	q23.1	16	74442529	74455368	56.85	3	protein_coding	C-type lectin domain family 18, member B [Source:HGNC Symbol;Acc:33849]	-1	CLEC18B
ENSG00000143847	1	0	0	0	6.31234087	6.53604809	6.225358241	6.345075527	6.076933657	6.346267934	7.046964671	7.411731039	7.383567296	6.344687309	6.295120113	7.07063083	6.634227707	6.260244678	6.123845548	5.877775189	5.982684238	6.161033317	7.118752787	6.695919413	7.272325407	6.352831603	5.490785374	6.169596751	6.812725432	6.71331071	6.949003093	5.76825589	6.271058595	6.052211785	ENSG00000143847.11	q32.1	1	202995626	203047868	52.65	14	protein_coding	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 [Source:HGNC Symbol;Acc:9248]	1	PPFIA4
ENSG00000143858	1	0	0	0	3.879865909	3.862965949	3.878832927	3.731438023	3.708940094	3.627976448	4.257387949	4.645779927	4.122301267	4.249974989	3.72391567	3.753013628	4.265736455	3.594485448	3.693409376	3.913018964	3.94415455	4.043417379	4.345855351	4.175359968	4.549883292	4.142244599	3.598974411	3.971447432	3.987278346	4.357380418	4.148284188	3.882444889	3.961549581	3.81992435	ENSG00000143858.7	q32.1	1	202559724	202679545	50.15	2	protein_coding	synaptotagmin II [Source:HGNC Symbol;Acc:11510]	-1	SYT2
ENSG00000149634	1	0	0	0	4.226391841	3.880957144	4.088278157	3.613680171	3.442988796	3.703354667	4.854517552	4.710199617	4.422956115	3.648663806	3.531447741	3.961395422	4.191302449	3.922698039	3.650869772	3.65934271	3.736500357	3.898076624	4.250205286	4.106498744	4.386066269	3.738750081	3.503205478	3.66841072	4.320555646	3.972227156	4.353517062	3.374155271	3.988652172	3.701859048	ENSG00000149634.4	q13.12	20	44515128	44516274	58.85	1	protein_coding	spermatogenesis associated 25 [Source:HGNC Symbol;Acc:16158]	-1	SPATA25
ENSG00000154102	1	0	0	0	4.101977109	3.995158784	3.942349167	3.896333732	4.155956158	4.153015549	4.307026247	3.970236822	4.274281434	4.321992325	4.725952356	4.136744246	4.71824864	4.63005045	4.490402248	4.499665208	4.395278816	4.664062148	4.666401494	4.780059048	4.661195352	4.392974537	4.350729463	4.466778458	4.769235163	4.659436254	4.529644862	4.20926095	4.500837895	4.660524208	ENSG00000154102.6	q24.1	16	85723690	85784735	53.1	7	protein_coding	chromosome 16 open reading frame 74 [Source:HGNC Symbol;Acc:23362]	-1	C16orf74
ENSG00000157782	1	0	0	0	3.720107062	4.203358641	4.037488149	4.009913039	4.108056388	3.971572435	4.218998129	4.238202084	4.382477842	4.566985455	4.459075396	4.370968978	3.863439113	4.017279779	4.039752368	3.739384993	3.933550399	3.988117467	4.195832427	3.886916766	3.927147675	4.239697703	3.799998814	4.204534601	3.55550259	3.716905238	3.924826348	3.943518138	4.032593569	3.969804238	ENSG00000157782.5	q24.31	12	121078355	121105127	51.99	5	protein_coding	calcium binding protein 1 [Source:HGNC Symbol;Acc:1384]	1	CABP1
ENSG00000161664	1	0	0	0	4.51930396	4.334643748	4.592141342	4.12902879	4.029376368	4.105150142	4.840245108	5.007228728	4.863499282	4.184587268	4.544260679	4.685615578	4.479701805	4.382342353	4.434815589	4.704780814	4.536960818	4.460796624	5.132009574	5.249547571	4.850323275	4.710702984	4.267391067	4.530146365	4.720276173	5.135546679	4.796864643	4.193157809	4.61074374	4.838864244	ENSG00000161664.2	q21.31	17	42247815	42256451	54.16	3	protein_coding	ankyrin repeat and SOCS box containing 16 [Source:HGNC Symbol;Acc:19768]	1	ASB16
ENSG00000162066	1	0	0	0	6.598985824	6.664757271	6.615077703	6.372622587	6.10952047	6.017958865	7.325791134	7.207165965	7.358127203	6.859378824	6.498573803	6.692732757	6.81544191	6.639364771	6.439821853	6.230803154	6.441497814	6.251572928	6.934883893	6.894946446	7.140450965	6.900375115	6.290152583	6.706652954	7.011078311	6.872561353	7.123345851	6.562895383	6.690218214	6.698855605	ENSG00000162066.10	p13.3	16	2570358	2581423	59.17	18	protein_coding	amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:24262]	1	AMDHD2
ENSG00000166667	1	0	0	0	4.832991364	4.864073075	4.923472916	4.597064166	4.646008152	4.457020854	5.415015046	5.166753581	5.255509787	5.240470984	4.903534719	4.68074124	5.294952509	4.910232003	5.157666586	5.185063596	5.255614954	5.274112945	5.636517874	5.226138796	5.290765743	5.043058361	4.699001319	4.567074548	5.307025505	5.449989971	5.354759014	4.853646176	4.807834846	5.274937375	ENSG00000166667.8	q22.1	7	101986192	101996889	49.54	2	pseudogene	speedy/RINGO cell cycle regulator family member E6 [Source:HGNC Symbol;Acc:35465]	-1	SPDYE6
ENSG00000166762	1	0	0	0	6.213683826	6.142424198	6.31169321	6.42698551	5.995534981	6.039421382	7.010375879	7.000148904	7.036750082	6.567612911	6.036218416	6.758297135	6.287512915	5.769160736	6.03669637	6.201913694	6.076325419	6.092154796	6.543555689	6.713326425	6.548002839	6.193349215	5.881749277	6.167912976	6.435576377	6.729169351	6.721265358	5.789946213	6.104727006	6.299518076	ENSG00000166762.12	q15.3	15	43920701	43960316	43.72	14	protein_coding	cation channel, sperm associated 2 [Source:HGNC Symbol;Acc:18810]	-1	CATSPER2
ENSG00000166839	1	0	0	0	7.116745064	7.104399683	7.535919768	6.625645955	6.595434589	6.824826056	8.009171279	7.693384333	7.631813203	7.388187133	7.184974067	7.546939271	8.10873054	7.738539236	8.386255398	7.928739108	7.812705608	8.373705467	7.966727491	7.932798156	7.874347297	7.606258439	7.432552134	7.595822328	8.247736669	9.38559411	8.203197385	7.609766277	7.556416655	7.836607177	ENSG00000166839.12	q22.31	15	65204101	65251042	46.69	12	protein_coding	ankyrin repeat and death domain containing 1A [Source:HGNC Symbol;Acc:28002]	1	ANKDD1A
ENSG00000166961	1	0	0	0	4.54335588	4.373919074	4.450764856	3.913456688	3.891201511	3.767662785	5.024197593	4.543866547	4.797165403	4.460624126	4.355344956	4.219432991	4.324480797	4.349124393	4.300987327	3.967982437	4.147524696	3.725091448	4.007178518	4.270399511	4.101804223	4.147108067	4.116121764	4.43426844	4.413333751	4.515577652	4.413753164	3.916732043	4.18111844	4.220434155	ENSG00000166961.10	q12.2	11	60524426	60544205	50.11	4	protein_coding	membrane-spanning 4-domains, subfamily A, member 15 [Source:HGNC Symbol;Acc:28573]	1	MS4A15
ENSG00000167615	1	0	0	0	11.50639549	11.45708635	11.14626251	11.72973577	11.42440157	11.66313808	12.38095854	12.66772707	12.70315837	11.61093135	11.59343348	12.04154274	11.41071389	10.94615843	10.81975416	11.55044466	11.5035676	11.49397522	12.07875079	12.16614835	12.0747544	11.5021705	10.82200393	11.46516374	11.86823132	11.2821123	12.06778721	10.86619681	11.64811474	11.84342535	ENSG00000167615.12	q13.42	19	54960065	54973217	58.99	9	protein_coding	leukocyte receptor cluster (LRC) member 8 [Source:HGNC Symbol;Acc:15500]	1	LENG8
ENSG00000167968	1	0	0	0	4.543703548	4.3804366	4.446193054	4.566867794	4.413082459	4.490028173	5.002269936	5.162153082	4.751272479	4.424948209	4.935196439	5.187545643	5.0142544	4.872863261	4.727171807	4.354082014	4.664889974	3.993894023	4.836266859	4.839737061	4.710564006	4.672848389	4.210120712	4.710697849	4.762822412	4.561437932	4.998076651	4.621200158	4.420240798	4.669990467	ENSG00000167968.8	p13.3	16	2285817	2288712	68.65	5	protein_coding	deoxyribonuclease I-like 2 [Source:HGNC Symbol;Acc:2958]	1	DNASE1L2
ENSG00000168255	1	0	0	0	5.83387224	5.396660003	5.785032027	5.360818286	5.063384389	5.258575197	6.215584646	6.290599174	6.331592276	5.514672048	5.526487524	5.823985191	6.13507608	5.698567657	5.936750286	5.754448303	5.800178508	5.741919793	6.502417685	6.218961894	6.259425894	5.62272791	5.088727425	5.727596261	6.092725223	5.812085274	6.132271829	5.550215206	5.716647678	6.20352674	ENSG00000168255.14	q22.1	7	102178365	102213103	51.79	20	protein_coding	polymerase (RNA) II (DNA directed) polypeptide J3 [Source:HGNC Symbol;Acc:33853]	-1	POLR2J3
ENSG00000169758	1	0	0	0	4.085258958	3.944058464	4.11435743	3.873578104	3.64761507	3.774780979	4.737917636	4.525051431	4.842738978	3.639773653	3.957597607	4.223981463	4.173068987	3.826033308	4.280021501	3.972791005	4.137739799	4.109736996	4.550292991	4.424576729	4.106053257	4.423963999	3.908072925	4.001384757	4.267360149	4.260290558	4.723783039	3.873965964	4.050519191	4.205367917	ENSG00000169758.8	q24.2	15	76352178	76521462	47.97	5	protein_coding	chromosome 15 open reading frame 27 [Source:HGNC Symbol;Acc:26763]	1	C15orf27
ENSG00000170092	1	0	0	0	3.797201573	3.566611204	3.639654028	3.466009601	3.476769805	3.552784647	4.202187957	3.868610951	4.257835151	4.064142271	3.568681488	3.53994565	3.529176538	3.349666137	3.356992705	3.78089679	4.03450296	3.986344672	3.884779398	4.058127001	3.909908488	3.656478269	3.400553147	3.737232251	3.917506927	4.112884474	4.095376991	3.699979263	3.746556142	3.973683991	ENSG00000170092.10	q11.23	7	75123401	75133628	49.48	2	pseudogene		1	AC018720.10
ENSG00000170161	1	0	0	0	3.573194096	3.695035539	3.741471957	3.878759357	3.740851684	3.696134801	3.760386913	3.727603999	4.079918282	4.058013737	3.881075958	4.40114344	4.219518802	4.234267411	4.180287728	4.409717518	4.292222556	4.525678924	4.191946338	4.354323918	3.919020849	4.305108294	4.507681905	4.49181958	4.273092266	4.673582717	4.598916261	4.476229199	4.389332407	4.632938044	ENSG00000170161.6	q13	9	66553273	66555928	48.19	3	lincRNA		1	RP11-262H14.4
ENSG00000170667	1	0	0	0	4.921783849	5.08088069	5.033883883	4.374594405	4.294587941	4.506342268	5.590071791	5.072400423	4.9605818	5.207755912	5.033664722	5.066708092	5.725436376	5.448395212	5.787256939	5.455980671	4.974089242	5.45320986	5.461207492	5.575771747	5.423926833	5.634650989	5.252016712	5.758096111	5.890450576	5.687677661	5.206136587	5.479623656	5.598826003	5.575407111	ENSG00000170667.10	q22.1	7	102122892	102158228	56.85	7	protein_coding	RAS p21 protein activator 4B [Source:HGNC Symbol;Acc:35202]	-1	RASA4B
ENSG00000171119	1	0	0	0	5.929024532	5.785546661	6.245391553	5.509609095	5.481940774	5.477563001	6.63391408	6.100058337	6.184956768	6.100076712	6.292623983	6.319197492	6.108364282	5.971238609	6.102435942	5.840701401	6.075859073	5.806358298	6.055560104	6.130749811	6.001980152	5.851027986	5.513726348	5.684620386	6.266762546	6.31302114	5.962375291	5.931727884	5.745378542	6.091878953	ENSG00000171119.2	p13.3	19	5823813	5828335	61.95	1	protein_coding	neurturin [Source:HGNC Symbol;Acc:8007]	1	NRTN
ENSG00000172789	1	0	0	0	3.374541197	3.237565809	3.356135017	3.30258857	3.222010172	3.266791184	3.661396553	4.056179571	4.150745461	3.622935067	3.399426857	3.523093195	3.374654174	3.318502516	3.329093809	3.657236037	3.597770719	3.651626182	3.851405246	3.828102113	3.807483103	3.710856062	3.652216933	3.497702453	3.944620352	3.63786659	3.776532631	3.751103833	3.791081704	3.795850624	ENSG00000172789.3	q13.13	12	54426637	54429142	58.82	1	protein_coding	homeobox C5 [Source:HGNC Symbol;Acc:5127]	1	HOXC5
ENSG00000173258	1	0	0	0	3.144991999	3.447252133	3.593898665	3.250083949	3.216028185	3.337360891	3.952634392	3.842328984	3.688185629	3.30876624	3.344867416	3.237942725	3.681112422	3.385854634	3.747952072	3.57684387	3.333722025	3.703501693	3.444088788	3.515918204	3.656913868	3.508218437	3.733640571	3.52895489	3.482491653	3.733164986	3.513673088	3.546391998	3.884821875	3.510527634	ENSG00000173258.8	q31.3	9	114287439	114340124	42.33	4	protein_coding	zinc finger protein 483 [Source:HGNC Symbol;Acc:23384]	1	ZNF483
ENSG00000176208	1	0	0	0	4.102920879	3.749446952	3.938872043	3.634090211	3.871443538	4.050597271	4.335163486	4.156068856	4.451544704	4.128553649	3.936468322	3.991264591	4.059880792	4.12218778	4.118403973	4.382959389	4.254146566	4.277374519	4.059932362	4.022399756	4.103187766	4.308585839	4.183241608	3.951808058	4.071453477	4.260657098	4.282236213	4.091780841	4.277836117	4.26046806	ENSG00000176208.4	q11.2	17	29158988	29222887	41.02	3	protein_coding	ATPase family, AAA domain containing 5 [Source:HGNC Symbol;Acc:25752]	1	ATAD5
ENSG00000176593	1	0	0	0	3.647791461	3.654868612	3.75297663	3.600980906	3.576385565	3.715216309	3.841127014	4.410298745	4.044962895	3.595830933	3.710267255	3.802306013	3.676223738	3.962166173	3.675989338	4.136643805	4.018115031	3.94043145	3.938743536	3.752956853	3.647653856	3.96620246	3.736355078	3.940766698	4.09838454	4.04119652	3.825171906	3.859079372	4.07873066	3.877074863	ENSG00000176593.3	q13.43	19	58513429	58522600	50.45	6	protein_coding	HCG1811579; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G5E958]	1	CTD-2368P22.1
ENSG00000177236	1	0	0	0	4.636737269	4.550778103	4.459038787	4.429270157	4.421446361	4.154854899	4.916795108	5.068549551	5.277090421	4.756465248	4.441007055	4.880696554	4.725003491	4.754601001	4.597298422	4.669248757	4.700272395	4.455183221	5.072052716	4.823971903	4.588635989	4.549395418	4.655336462	4.832411675	5.058342929	4.940246676	5.068641605	4.509886578	4.88654659	4.780502292	ENSG00000177236.3	p15.5	11	780117	780755	60.09	1	pseudogene		1	AP006621.1
ENSG00000178297	1	0	0	0	3.863697437	3.870204505	3.944936528	4.043162926	3.891699513	3.994536484	4.736870786	4.22983158	4.242919794	4.348108866	3.766071147	3.990751435	4.320485729	4.390686887	4.526014739	4.529220011	4.336386313	4.359295021	4.548410347	4.43434328	4.500445014	4.086903745	4.016566351	4.072869306	4.36033471	4.614351068	4.595215522	4.089186413	4.377484873	4.654024849	ENSG00000178297.8	p13.3	19	2389769	2426237	53.19	4	protein_coding	transmembrane protease, serine 9 [Source:HGNC Symbol;Acc:30079]	1	TMPRSS9
ENSG00000178386	1	0	0	0	3.645513571	3.950544871	3.634832801	4.043576015	3.948021237	3.490015122	4.385520747	4.497890539	4.201318469	3.592941543	3.98225329	4.043285916	3.897237334	3.761055301	3.746233711	3.661628306	3.703226147	3.703246063	3.939854021	3.752041735	3.845067414	3.99197066	3.891112551	3.676925823	3.789440834	3.819233358	3.582877422	3.637617544	3.801557333	3.917555725	ENSG00000178386.8	q13.31	19	44555520	44572144	43.75	5	protein_coding	zinc finger protein 223 [Source:HGNC Symbol;Acc:13016]	1	ZNF223
ENSG00000179406	1	0	0	0	5.322878224	5.477536015	5.343037602	5.349936568	5.296008136	5.411459321	6.066589613	6.248628917	6.20134497	5.717480102	5.429394085	6.100832465	6.038662381	5.94554191	5.595301534	5.722002523	5.620805955	5.708239891	6.253994869	6.238554387	6.438034332	5.611332725	5.235584638	5.885891267	6.239790479	6.001710034	6.445608568	5.608433852	5.395153151	5.774876973	ENSG00000179406.6	q11.21	7	65841031	65866325	49.46	4	lincRNA	long intergenic non-protein coding RNA 174 [Source:HGNC Symbol;Acc:27788]	-1	LINC00174
ENSG00000179528	1	0	0	0	4.177178746	4.344083626	4.163442844	3.833818344	3.884181622	4.074334881	4.573727581	4.383170529	4.813154254	4.149632379	4.307156092	4.386298704	3.964638348	4.202316652	4.051116287	4.072237133	4.057931737	3.851677745	4.672219476	4.515941575	4.347990686	3.98164584	3.972716967	3.912765549	4.410788302	4.101176506	4.462820158	4.120876695	3.949862752	4.0499123	ENSG00000179528.11	p13.1	2	74724644	74730443	60.07	4	protein_coding	ladybird homeobox 2 [Source:HGNC Symbol;Acc:15525]	-1	LBX2
ENSG00000182310	1	0	0	0	6.443382759	6.400758943	6.324315909	6.443339587	6.32865146	6.24821847	7.27170646	7.647408525	7.716357955	6.354366668	6.153728724	6.822487014	6.334485451	6.173351162	6.017795291	5.844168595	6.040515092	6.019231264	6.859595976	6.837470129	6.925222104	6.497788961	5.93384984	6.257994559	6.579370284	6.467396123	7.034623424	5.638664147	6.045033079	6.270594725	ENSG00000182310.8	q13.41	19	52196593	52215640	51.41	12	processed_transcript	sperm acrosome associated 6, pseudogene [Source:HGNC Symbol;Acc:27113]	1	SPACA6P
ENSG00000183397	1	0	0	0	5.784303894	5.785588408	5.941870757	5.709674391	5.567522162	5.83309036	6.460025979	6.591276952	6.277103591	6.016026611	6.2019321	6.345827797	6.401008526	6.3208713	6.536882493	6.658899171	6.563825226	6.679199323	6.694759717	6.338622255	6.435782395	6.053291565	6.162256959	6.092522586	6.819575944	7.117382196	6.453615247	6.481555846	6.670777179	6.704925165	ENSG00000183397.5	p13.3	19	3539152	3544028	56.24	1	protein_coding	chromosome 19 open reading frame 71 [Source:HGNC Symbol;Acc:34496]	1	C19orf71
ENSG00000184343	1	0	0	0	4.94605487	4.703422395	5.135219045	4.55279977	4.343794641	4.341471804	5.376613039	5.359683777	5.197809112	4.333595295	4.886906297	5.095141816	5.172067394	5.200682567	4.941593049	4.840872084	4.902715126	4.734624471	5.854214728	5.186910403	5.239141635	5.055897583	4.238933174	5.252146255	5.328987639	5.051412124	5.282749077	4.957372995	4.928754152	5.034040214	ENSG00000184343.6	q28	X	153041867	153051187	64.63	8	protein_coding	SRSF protein kinase 3 [Source:HGNC Symbol;Acc:11402]	1	SRPK3
ENSG00000184414	1	0	0	0	4.510906857	4.666931017	4.970479041	4.439604334	4.572737062	4.171826319	6.014102476	5.132074699	5.349758218	5.200385844	5.044537131	6.060758109	5.0622681	4.996813738	5.853736868	4.946882182	4.944773921	5.349846647	5.837530467	5.801818661	5.624405361	4.817211375	4.633418871	4.785532377	6.314357249	7.139639892	5.871854184	5.161771762	4.729845353	5.036456402	ENSG00000184414.2	q22.1	7	100167754	100168759	61.23	1	pseudogene		1	RP11-44M6.3
ENSG00000186409	1	0	0	0	3.979286866	4.012903017	3.978412887	4.019992904	3.813582957	3.977399813	4.629471923	4.300463846	4.508918877	4.142312957	4.120753775	4.13140317	4.464476627	4.052884435	3.912299012	4.056318435	3.975106436	4.052126904	4.13944668	4.328471798	4.139753379	4.189912522	3.936142846	4.116835712	4.367297711	4.30613513	4.125115507	3.869309161	4.246809255	4.13419493	ENSG00000186409.10	p34.2	1	42929001	43120335	39.32	15	protein_coding	coiled-coil domain containing 30 [Source:HGNC Symbol;Acc:26103]	1	CCDC30
ENSG00000186889	1	0	0	0	3.898460119	3.90549881	4.165827682	4.017417713	3.634174563	3.855214002	4.245739687	4.35050629	4.337324083	4.199325295	4.329624285	3.827604817	4.18332354	4.302759766	4.132145833	4.37781835	4.270410384	4.139369564	4.683868991	4.459635739	4.557049054	4.763065899	4.494161492	4.589197553	4.625815924	3.921653013	4.415347525	4.324853648	4.353194436	4.63681467	ENSG00000186889.5	p15	2	62727356	62739029	39.29	3	protein_coding	transmembrane protein 17 [Source:HGNC Symbol;Acc:26623]	-1	TMEM17
ENSG00000187951	1	0	0	0	3.496544344	3.377217672	3.680603315	3.41196497	3.342577646	3.341089116	3.658991618	3.820918574	3.837613584	3.53220128	3.332942916	4.053048339	3.65521499	3.577717809	3.753417482	3.639882679	3.904190261	3.961584931	3.571865373	3.405002711	3.496068549	3.625351925	3.768198018	3.586854348	3.638613413	4.200278757	3.477461967	3.733181563	3.520124493	3.927550645	ENSG00000187951.6	q13.2	15	30916697	31065196	40.92	9	protein_coding	Rho GTPase activating protein 11B [Source:HGNC Symbol;Acc:15782]	1	ARHGAP11B
ENSG00000188277	1	0	0	0	5.407664809	5.224213572	5.613284716	5.398083856	5.591143269	5.36688697	5.911920541	6.183294351	6.103038293	5.862428146	5.705196187	5.975699827	5.545357406	5.465125723	5.497447417	5.67149765	5.522325406	5.723019277	5.96771004	5.907157719	5.998299136	5.92379081	5.478003169	5.542662294	5.899999901	5.938801616	5.775124117	5.835967935	6.007678412	5.934820628	ENSG00000188277.8	q15.1	15	41062159	41064643	58.67	1	protein_coding	chromosome 15 open reading frame 62 [Source:HGNC Symbol;Acc:34489]	1	C15orf62
ENSG00000188981	1	0	0	0	3.487556852	3.392876808	3.568084377	3.424387426	3.51312743	3.547446718	4.197406861	4.046920505	3.729353132	3.907772644	3.384015426	3.980398387	4.031477627	3.756082586	3.807272366	3.692542883	3.304567291	3.605922414	4.118829543	4.07321218	3.845023969	3.614591429	3.703288821	3.695329772	4.004002283	3.631818965	3.974742447	3.439533242	3.496468218	3.520359145	ENSG00000188981.6	p16.3	4	3246096	3273465	56.63	4	protein_coding	Myb/SANT-like DNA-binding domain containing 1 [Source:HGNC Symbol;Acc:33741]	1	MSANTD1
ENSG00000189129	1	0	0	0	5.997844643	5.745681467	6.087053982	5.487883546	5.787341619	5.635681215	6.434437455	6.233809949	6.567978351	6.2555164	5.854511606	6.419895893	6.500601524	6.224040619	6.523840205	6.262795308	6.511124382	6.542848151	6.829436428	6.651186846	6.473691699	6.795459316	6.425813938	7.034287196	6.888687903	6.744485031	6.853676785	6.445493733	6.72358189	6.730046553	ENSG00000189129.9	q22.3	10	81891438	81905115	50.35	4	protein_coding	placenta-specific 9 [Source:HGNC Symbol;Acc:19255]	1	PLAC9
